vendorName,taxCategory,referenceNumber,reconciled,notes,ledgerDescription,id,entryType,debitAmount,date,creditAmount,checkNumber,balance,amount,accountName,accountCode,iosSymbol,emoji
Farm Co-op,Use Tax,REF-8197,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,83328,Tax,0.0,2024-08-21 10:14:00,1002.97,,3564.16,1002.97,Fuel,5300,tray,💼
Johnny's Seeds,Use Tax,REF-1453,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,36389,Expense,696.23,2024-08-18 12:28:00,0.0,,1049.92,696.23,Depreciation,6000,calendar,🛠
Farm Co-op,Sales Tax,REF-3143,True,Billy the Mountain requested cash.,Weekly payroll distribution,26004,Payment,1448.49,2024-08-21 11:48:00,0.0,CHK-8182,3690.87,1448.49,Insurance,5900,wrench,🧾
Farm Co-op,Sales Tax,REF-1901,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,31112,Equity Contribution,1222.39,2024-08-21 14:09:00,0.0,CHK-1002,4207.32,1222.39,Depreciation,6000,calendar,🛠
USDA,Sales Tax,REF-3480,False,Beware of the Central Scrutinizer.,Tractor repair service,83710,Payroll,986.05,2024-08-18 01:02:00,0.0,,1643.27,986.05,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,Sales Tax,REF-1215,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,28650,Equity Contribution,438.16,2024-08-23 04:55:00,0.0,CHK-3435,4625.44,438.16,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,Use Tax,REF-4055,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,79098,Tax,0.0,2024-08-22 10:00:00,600.71,CHK-3855,2829.83,600.71,Depreciation,6000,calendar,🛠
USDA,Use Tax,REF-9096,False,Beware of the Central Scrutinizer.,Weekly payroll distribution,44071,Equity Contribution,151.35,2024-08-19 16:38:00,0.0,CHK-6041,3331.19,151.35,Fuel,5300,tray,💼
USDA,No Tax,REF-3314,False,Billy the Mountain requested cash.,Weekly payroll distribution,56734,Expense,1143.04,2024-08-22 16:03:00,0.0,CHK-6660,1639.76,1143.04,Cost of Goods Sold,5000,externaldrive,📦
Zappa Solar,Sales Tax,REF-6427,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,22297,Expense,1063.76,2024-08-23 08:34:00,0.0,,2589.58,1063.76,Taxes Payable,2200,hammer,🐝
USDA,No Tax,REF-1383,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,24036,Payment,453.45,2024-08-24 08:18:00,0.0,,2195.23,453.45,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,No Tax,REF-6779,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,26124,Tax,0.0,2024-08-31 15:34:00,1209.89,,4788.8,1209.89,Taxes Payable,2200,hammer,🐝
USDA,Sales Tax,REF-3246,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,46827,Payment,505.89,2024-08-31 17:18:00,0.0,,3964.82,505.89,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,Use Tax,REF-6126,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,98482,Invoice,0.0,2024-08-26 08:58:00,40.25,,4470.59,40.25,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-3915,False,Paid in kale chips and weird looks.,Weekly payroll distribution,55761,Expense,629.99,2024-08-28 22:10:00,0.0,,4260.54,629.99,Fuel,5300,tray,💼
Farm Co-op,No Tax,REF-7990,True,Billy the Mountain requested cash.,Weekly payroll distribution,33798,Tax,0.0,2024-08-25 16:37:00,938.18,,3144.06,938.18,Cost of Goods Sold,5000,externaldrive,📦
Zappa Solar,Use Tax,REF-2046,True,Paid in kale chips and weird looks.,Weekly payroll distribution,49614,Payment,158.91,2024-08-25 07:08:00,0.0,CHK-6735,2419.33,158.91,Owner's Equity,3000,tray,🏡
Muffin Utility Inc.,Use Tax,REF-9827,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,99691,Expense,514.3,2024-08-29 19:12:00,0.0,CHK-9886,2175.65,514.3,Depreciation,6000,calendar,🛠
Zappa Solar,Sales Tax,REF-2847,True,Billy the Mountain requested cash.,Weekly payroll distribution,78896,Expense,1376.91,2024-08-29 13:06:00,0.0,CHK-8892,3524.57,1376.91,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,Sales Tax,REF-6745,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,12015,Payroll,665.09,2024-08-25 18:00:00,0.0,CHK-9226,2588.32,665.09,Sales - Value-Added Goods,4100,folder,🐔
USDA,No Tax,REF-4153,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,39697,Invoice,0.0,2024-08-29 18:26:00,270.48,,2717.37,270.48,Insurance,5900,wrench,🧾
USDA,No Tax,REF-5597,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,37090,Invoice,0.0,2024-08-29 14:26:00,724.86,CHK-3769,2941.81,724.86,Owner's Equity,3000,tray,🏡
Johnny's Seeds,No Tax,REF-3005,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,55422,Tax,0.0,2024-08-31 03:45:00,243.35,,2027.59,243.35,Insurance,5900,wrench,🧾
Zappa Solar,Use Tax,REF-2082,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,13409,Equity Contribution,58.13,2024-08-25 00:13:00,0.0,CHK-2525,3060.75,58.13,Fuel,5300,tray,💼
Farm Co-op,Use Tax,REF-5836,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,35904,Equity Contribution,577.3,2024-08-31 18:24:00,0.0,CHK-8850,2435.0,577.3,Depreciation,6000,calendar,🛠
Farm Co-op,No Tax,REF-3739,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,52361,Expense,99.37,2024-08-27 22:14:00,0.0,CHK-9089,2402.05,99.37,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,Use Tax,REF-3833,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,99687,Payroll,1361.18,2024-08-31 09:28:00,0.0,CHK-5515,2784.62,1361.18,Sales - Value-Added Goods,4100,folder,🐔
Zappa Solar,Sales Tax,REF-1584,True,Paid in kale chips and weird looks.,Weekly payroll distribution,12787,Invoice,0.0,2024-08-30 06:00:00,438.06,CHK-7185,2253.07,438.06,Insurance,5900,wrench,🧾
Zappa Solar,Sales Tax,REF-2835,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,53761,Tax,0.0,2024-08-29 10:21:00,256.21,,1604.43,256.21,Sales - Value-Added Goods,4100,folder,🐔
Zappa Solar,Sales Tax,REF-8668,False,Paid in kale chips and weird looks.,Weekly payroll distribution,98271,Tax,0.0,2024-08-26 21:29:00,880.23,CHK-9545,1612.62,880.23,Taxes Payable,2200,hammer,🐝
Farm Co-op,No Tax,REF-4168,False,Someone painted the barn plaid again.,Sale at Saturday farmer's market,50165,Payroll,730.75,2024-08-29 03:26:00,0.0,CHK-7622,2268.4,730.75,Taxes Payable,2200,hammer,🐝
Compost Collective,Use Tax,REF-5536,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,73444,Equity Contribution,1169.56,2024-08-28 19:15:00,0.0,,3666.97,1169.56,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Sales Tax,REF-7996,True,Someone painted the barn plaid again.,Tractor repair service,23620,Equity Contribution,442.52,2024-08-29 02:39:00,0.0,,4527.2,442.52,Wages Payable,2100,externaldrive,🌱
Tractor Depot,Sales Tax,REF-5816,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,19781,Invoice,0.0,2024-08-27 04:35:00,816.18,CHK-6258,2216.66,816.18,Owner's Equity,3000,tray,🏡
Muffin Utility Inc.,Sales Tax,REF-9680,True,Beware of the Central Scrutinizer.,Tractor repair service,78468,Invoice,0.0,2024-08-27 01:27:00,86.78,,2553.13,86.78,Owner's Equity,3000,tray,🏡
Tractor Depot,Use Tax,REF-2091,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,58493,Equity Contribution,1465.89,2024-08-25 19:58:00,0.0,,4765.05,1465.89,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,Use Tax,REF-7501,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,81127,Payroll,1460.24,2024-08-25 00:27:00,0.0,,1225.54,1460.24,Cost of Goods Sold,5000,externaldrive,📦
USDA,Use Tax,REF-8153,False,Someone painted the barn plaid again.,Sale at Saturday farmer's market,40098,Payroll,777.62,2024-08-28 07:42:00,0.0,CHK-8558,3540.77,777.62,Insurance,5900,wrench,🧾
USDA,Sales Tax,REF-1223,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,89914,Invoice,0.0,2024-08-25 16:19:00,14.36,CHK-1141,4850.3,14.36,Owner's Equity,3000,tray,🏡
Zappa Solar,No Tax,REF-2202,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,84661,Tax,0.0,2024-08-29 19:41:00,63.66,CHK-2553,3295.2,63.66,Wages Payable,2100,externaldrive,🌱
Tractor Depot,No Tax,REF-1301,False,Someone painted the barn plaid again.,Tractor repair service,67952,Payment,225.67,2024-08-28 14:32:00,0.0,CHK-5052,4488.84,225.67,Sales - Value-Added Goods,4100,folder,🐔
Tractor Depot,Use Tax,REF-6147,True,Billy the Mountain requested cash.,Weekly payroll distribution,15110,Payroll,1154.86,2024-08-25 16:42:00,0.0,CHK-4758,2702.51,1154.86,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,No Tax,REF-8301,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,22719,Expense,799.71,2024-08-25 05:53:00,0.0,CHK-6690,2503.23,799.71,Insurance,5900,wrench,🧾
Farm Co-op,Use Tax,REF-5572,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,48664,Tax,0.0,2024-08-25 20:37:00,195.38,CHK-6905,3401.39,195.38,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,No Tax,REF-1721,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,30431,Payment,1256.78,2024-08-29 15:57:00,0.0,,3660.04,1256.78,Fuel,5300,tray,💼
USDA,Use Tax,REF-6670,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,32758,Invoice,0.0,2024-08-29 01:35:00,1176.0,CHK-9233,4590.63,1176.0,Wages Payable,2100,externaldrive,🌱
Tractor Depot,No Tax,REF-9916,True,Someone painted the barn plaid again.,Tractor repair service,57844,Equity Contribution,324.92,2024-08-27 07:49:00,0.0,,4624.05,324.92,Taxes Payable,2200,hammer,🐝
Compost Collective,Use Tax,REF-2469,True,Billy the Mountain requested cash.,Weekly payroll distribution,15613,Expense,1394.23,2024-08-29 18:02:00,0.0,,1492.13,1394.23,Owner's Equity,3000,tray,🏡
Tractor Depot,Use Tax,REF-1441,False,Someone painted the barn plaid again.,Weekly payroll distribution,56177,Tax,0.0,2024-08-29 02:22:00,827.52,CHK-2624,4978.17,827.52,Fuel,5300,tray,💼
Johnny's Seeds,Sales Tax,REF-5469,True,Paid in kale chips and weird looks.,Weekly payroll distribution,54994,Invoice,0.0,2024-08-31 06:46:00,1149.85,CHK-6022,1097.96,1149.85,Insurance,5900,wrench,🧾
Farm Co-op,Use Tax,REF-6841,False,Paid in kale chips and weird looks.,Tractor repair service,74910,Payment,1301.16,2024-08-25 06:31:00,0.0,CHK-8079,3055.61,1301.16,Insurance,5900,wrench,🧾
Muffin Utility Inc.,No Tax,REF-8903,True,Someone painted the barn plaid again.,Weekly payroll distribution,93779,Equity Contribution,98.47,2024-08-27 22:32:00,0.0,,4274.56,98.47,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-2323,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,28871,Invoice,0.0,2024-08-30 06:46:00,741.91,CHK-6474,1370.94,741.91,Taxes Payable,2200,hammer,🐝
Compost Collective,Sales Tax,REF-9189,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,23290,Equity Contribution,603.94,2024-08-26 14:19:00,0.0,CHK-1797,4773.04,603.94,Depreciation,6000,calendar,🛠
Tractor Depot,Use Tax,REF-2730,False,Someone painted the barn plaid again.,Tractor repair service,21510,Payment,1493.79,2024-08-30 23:46:00,0.0,,1096.39,1493.79,Cost of Goods Sold,5000,externaldrive,📦
Muffin Utility Inc.,No Tax,REF-3101,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,14201,Equity Contribution,544.96,2024-08-30 08:09:00,0.0,CHK-7013,4328.82,544.96,Owner's Equity,3000,tray,🏡
Compost Collective,Use Tax,REF-7858,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,46400,Invoice,0.0,2024-08-25 17:14:00,390.88,,2515.01,390.88,Owner's Equity,3000,tray,🏡
Johnny's Seeds,Use Tax,REF-6114,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,33563,Invoice,0.0,2024-08-31 17:59:00,576.68,,3217.09,576.68,Insurance,5900,wrench,🧾
Compost Collective,No Tax,REF-7151,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,90340,Tax,0.0,2024-08-31 22:16:00,40.45,,1110.59,40.45,Owner's Equity,3000,tray,🏡
Johnny's Seeds,Sales Tax,REF-8679,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,17850,Equity Contribution,26.11,2024-08-26 03:44:00,0.0,CHK-6375,1261.12,26.11,Fuel,5300,tray,💼
Tractor Depot,Sales Tax,REF-5268,True,Someone painted the barn plaid again.,Tractor repair service,84407,Expense,824.46,2024-08-25 22:46:00,0.0,,3827.25,824.46,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,Use Tax,REF-2296,True,Beware of the Central Scrutinizer.,Tractor repair service,85144,Payment,356.06,2024-08-31 05:03:00,0.0,CHK-5649,3499.93,356.06,Depreciation,6000,calendar,🛠
Farm Co-op,Sales Tax,REF-7911,False,Someone painted the barn plaid again.,Sale at Saturday farmer's market,83210,Invoice,0.0,2024-08-30 08:33:00,1393.07,CHK-9585,4539.31,1393.07,Insurance,5900,wrench,🧾
USDA,No Tax,REF-3819,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,16540,Invoice,0.0,2024-08-30 04:11:00,784.63,,2788.63,784.63,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,Use Tax,REF-9074,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,52781,Invoice,0.0,2024-08-28 14:30:00,121.63,,4632.94,121.63,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,Sales Tax,REF-5196,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,49551,Equity Contribution,388.22,2024-08-30 20:05:00,0.0,,1502.74,388.22,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,No Tax,REF-8452,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,11339,Payment,368.74,2024-08-28 11:13:00,0.0,,3558.75,368.74,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,Use Tax,REF-3242,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,58847,Equity Contribution,211.53,2024-08-30 07:38:00,0.0,,2675.23,211.53,Taxes Payable,2200,hammer,🐝
Farm Co-op,No Tax,REF-2262,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,97728,Equity Contribution,417.6,2024-08-30 16:24:00,0.0,,2236.84,417.6,Wages Payable,2100,externaldrive,🌱
USDA,Sales Tax,REF-1831,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,90901,Payment,738.32,2024-08-28 05:38:00,0.0,,2716.97,738.32,Taxes Payable,2200,hammer,🐝
Muffin Utility Inc.,Sales Tax,REF-3274,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,99122,Tax,0.0,2024-08-28 19:58:00,1264.27,CHK-7191,1542.48,1264.27,Insurance,5900,wrench,🧾
Johnny's Seeds,Sales Tax,REF-3379,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,35050,Expense,146.61,2024-08-30 03:26:00,0.0,,1443.09,146.61,Sales - Value-Added Goods,4100,folder,🐔
USDA,Use Tax,REF-7435,False,Billy the Mountain requested cash.,Weekly payroll distribution,19610,Payment,1186.21,2024-08-31 17:45:00,0.0,CHK-9780,4250.38,1186.21,Insurance,5900,wrench,🧾
Zappa Solar,Sales Tax,REF-6322,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,94452,Payment,155.18,2024-08-31 12:21:00,0.0,CHK-2168,3210.52,155.18,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,No Tax,REF-2844,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,34268,Expense,1409.79,2024-08-28 23:45:00,0.0,CHK-4410,3388.73,1409.79,Owner's Equity,3000,tray,🏡
USDA,Sales Tax,REF-7010,False,Someone painted the barn plaid again.,Weekly payroll distribution,72505,Equity Contribution,390.93,2024-08-28 07:09:00,0.0,,3818.37,390.93,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,Use Tax,REF-1501,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,54852,Tax,0.0,2024-08-28 01:26:00,710.69,,1249.03,710.69,Taxes Payable,2200,hammer,🐝
Farm Co-op,No Tax,REF-2190,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,39208,Equity Contribution,431.3,2024-08-29 10:45:00,0.0,CHK-1300,4636.17,431.3,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,Sales Tax,REF-4846,True,Billy the Mountain requested cash.,Tractor repair service,61565,Payment,364.45,2024-08-26 03:45:00,0.0,CHK-7245,4304.63,364.45,Taxes Payable,2200,hammer,🐝
Compost Collective,Sales Tax,REF-1635,True,Someone painted the barn plaid again.,Tractor repair service,88102,Payroll,457.46,2024-08-30 20:11:00,0.0,CHK-4999,3987.49,457.46,Cost of Goods Sold,5000,externaldrive,📦
Muffin Utility Inc.,No Tax,REF-3079,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,76865,Tax,0.0,2024-08-31 02:07:00,663.49,,2023.85,663.49,Fuel,5300,tray,💼
Johnny's Seeds,Use Tax,REF-7024,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,96872,Expense,1263.29,2024-08-25 22:35:00,0.0,,1224.52,1263.29,Insurance,5900,wrench,🧾
Farm Co-op,Sales Tax,REF-4394,False,Billy the Mountain requested cash.,Weekly payroll distribution,22226,Equity Contribution,960.02,2024-08-30 13:05:00,0.0,,4391.88,960.02,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,Sales Tax,REF-1767,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,10332,Equity Contribution,196.55,2024-08-28 23:01:00,0.0,CHK-3023,1145.26,196.55,Insurance,5900,wrench,🧾
Muffin Utility Inc.,Sales Tax,REF-4032,True,Billy the Mountain requested cash.,Weekly payroll distribution,31055,Payment,723.5,2024-08-28 22:05:00,0.0,,3483.86,723.5,Wages Payable,2100,externaldrive,🌱
Compost Collective,Sales Tax,REF-9752,True,Paid in kale chips and weird looks.,Weekly payroll distribution,98505,Tax,0.0,2024-08-26 09:11:00,473.32,,2849.22,473.32,Owner's Equity,3000,tray,🏡
Muffin Utility Inc.,Sales Tax,REF-6881,True,Paid in kale chips and weird looks.,Tractor repair service,90853,Payment,1276.51,2024-08-25 16:58:00,0.0,CHK-9416,1839.12,1276.51,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,No Tax,REF-4702,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,16388,Expense,311.63,2024-08-30 01:15:00,0.0,CHK-5251,4405.19,311.63,Depreciation,6000,calendar,🛠
Zappa Solar,No Tax,REF-9737,True,Billy the Mountain requested cash.,Weekly payroll distribution,90915,Invoice,0.0,2024-08-27 14:49:00,978.52,,3875.68,978.52,Depreciation,6000,calendar,🛠
Tractor Depot,Use Tax,REF-9863,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,65200,Payroll,1431.18,2024-08-30 13:25:00,0.0,CHK-9761,2082.78,1431.18,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,No Tax,REF-8280,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,37049,Equity Contribution,673.57,2024-08-29 05:54:00,0.0,CHK-4838,3963.79,673.57,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,Use Tax,REF-1660,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,11414,Payroll,1060.0,2024-08-28 03:47:00,0.0,,4188.19,1060.0,Cost of Goods Sold,5000,externaldrive,📦
Zappa Solar,Use Tax,REF-1731,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,89840,Equity Contribution,489.18,2024-08-27 10:20:00,0.0,,4360.64,489.18,Taxes Payable,2200,hammer,🐝
Farm Co-op,Sales Tax,REF-8455,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,68382,Expense,1261.89,2024-08-26 03:09:00,0.0,,4281.41,1261.89,Wages Payable,2100,externaldrive,🌱
USDA,Use Tax,REF-6876,True,Paid in kale chips and weird looks.,Tractor repair service,33004,Expense,598.43,2024-08-30 11:31:00,0.0,CHK-1716,1482.72,598.43,Owner's Equity,3000,tray,🏡
USDA,Use Tax,REF-7933,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,95726,Expense,1320.28,2024-08-27 08:16:00,0.0,CHK-4695,3814.14,1320.28,Fuel,5300,tray,💼
Farm Co-op,Sales Tax,REF-6543,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,85030,Payroll,1199.17,2024-08-27 05:41:00,0.0,,1092.72,1199.17,Wages Payable,2100,externaldrive,🌱
