"Symbol","Scientific Name with Author","GSAT Common Name"
"STREP2","Streptanthus Nutt.","TWISTFLOWER"
"STSE","Stenotaphrum secundatum (Walter) Kuntze","St. Augustine grass"
"STSQ","Streptanthus squamiformis Goodman","pineoak jewelflower"
"STSY","Stillingia sylvatica L.","queens delight"
"STTE","Stachys tenuifolia Willd.","smooth hedgenettle"
"STTE3","Stillingia texana I.M. Johnst.","Texas toothleaf"
"STTR","Staphylea trifolia L.","AMERICAN BLADDERNUT"
"STYLI","Stylisma Raf.","dawnflower"
"STYLO4","Stylosanthes Sw.","pencilflower"
"STYRA","Styrax L.","snowbell"
"SUAED","Suaeda Forssk. ex J.F. Gmel.","seepweed"
"SUCA2","Suaeda calceoliformis (Hook.) Moq.","PURSH SEEPWEED"
"SUSU","Suaeda suffrutescens S. Watson","DESERT SEEPWEED"
"SUSU2","Suckleya suckleyana (Torr.) Rydb.","POISON SUCKLEYA"
"SYAN2","Symphyotrichum anomalum (Engelm.) G.L. Nesom","manyray aster"
"SYCI2","Symphyotrichum ciliatum (Ledeb.) G.L. Nesom","rayless alkali aster"
"SYDI2","Symphyotrichum divaricatum (Nutt.) G.L. Nesom","southern annual saltmarsh aster"
"SYDR","Symphyotrichum drummondii (Lindl.) G.L. Nesom","Drummond's aster"
"SYDU2","Symphyotrichum dumosum (L.) G.L. Nesom","rice button aster"
"SYER","Symphyotrichum ericoides (L.) G.L. Nesom","White heath aster"
"SYERE","Symphyotrichum ericoides (L.) G.L. Nesom var. ericoides","heathaster"
"SYERE","Symphyotrichum ericoides (L.) G.L. Nesom var. ericoides","heathaster"
"SYFA","Symphyotrichum falcatum (Lindl.) G.L. Nesom","white prairie aster"
"SYFE","Symphyotrichum fendleri (A. Gray) G.L. Nesom","Fendler's aster"
"SYLA3","Symphyotrichum laeve (L.) Á. Löve & D. Löve","SMOOTH BLUE ASTER"
"SYLA4","Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve","CALICO ASTER"
"SYLA6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","WHITE PANICLE ASTER"
"SYMPH","Symphoricarpos Duham.","snowberry"
"SYMPH4","Symphyotrichum Nees","aster"
"SYMPL2","Symplocos Jacq.","SWEETLEAF"
"SYNO2","Symphyotrichum novae-angliae (L.) G.L. Nesom","New England aster"
"SYOB","Symphyotrichum oblongifolium (Nutt.) G.L. Nesom","AROMATIC ASTER"
"SYOC","Symphoricarpos occidentalis Hook.","WESTERN SNOWBERRY"
"SYON2","Symphyotrichum ontarionis (Wiegand) G.L. Nesom","bottomland aster"
"SYOO","Symphyotrichum oolentangiense (Riddell) G.L. Nesom","skyblue aster"
"SYOOO","Symphyotrichum oolentangiense (Riddell) G.L. Nesom var. oolentangiense","blue aster"
"SYOR","Symphoricarpos orbiculatus Moench","coralberry"
"SYPA10","Symphyotrichum parviceps (Burgess) G.L. Nesom","smallhead aster"
"SYPA11","Symphyotrichum patens (Aiton) G.L. Nesom","LATE PURPLE ASTER"
"SYPI2","Symphyotrichum pilosum (Willd.) G.L. Nesom","hairy white oldfield aster"
"SYPR5","Symphyotrichum praealtum (Poir.) G.L. Nesom","WILLOWLEAF ASTER"
"SYRA5","Symphyotrichum racemosum (Elliott) G.L. Nesom","smooth white oldfield aster"
"SYSE2","Symphyotrichum sericeum (Vent.) G.L. Nesom","western silver aster"
"SYTI","Symplocos tinctoria (L.) L'Hér.","common sweetleaf"
"SYTU2","Symphyotrichum turbinellum (Lindl.) G.L. Nesom","smooth violet prairie aster"
"SYUR","Symphyotrichum urophyllum (Lindl.) G.L. Nesom","white arrowleaf aster"
"TACH2","Tamarix chinensis Lour.","five-stamen tamarisk"
"TADI2","Taxodium distichum (L.) Rich.","bald cypress"
"TAER","Tagetes erecta L.","Aztec marigold"
"TAGET","Tagetes L.","marigold"
"TAIN","Taenidia integerrima (L.) Drude","yellow pimpernel"
"TALA2","Taraxacum laevigatum (Willd.) DC.","rock dandelion"
"TALIN2","Talinum Adans.","fameflower"
"TAMAR2","Tamarix L.","tamarisk"
"TANAC","Tanacetum L.","tansy"
"TAOF","Taraxacum officinale F.H. Wigg.","common dandelion"
"TARA","Tamarix ramosissima Ledeb.","saltcedar"
"TARAX","Taraxacum F.H. Wigg.","dandelion"
"TAVU","Tanacetum vulgare L.","COMMON TANSY"
"TEAC","Tetraneuris acaulis (Pursh) Greene","stemless four-nerve daisy"
"TECA3","Teucrium canadense L.","Canada germander"
"TECAO","Teucrium canadense L. var. occidentale (A. Gray) E.M. McClint. & Epling","western germander"
"TELA","Teucrium laciniatum Torr.","lacy germander"
"TELI3","Tetraneuris linearifolia (Hook.) Greene","fineleaf fournerved daisy"
"TEON","Tephrosia onobrychoides Nutt.","multibloom hoarypea"
"TEPHR","Tephrosia Pers.","hoarypea"
"TESC2","Tetraneuris scaposa (DC.) Greene","stemmy four-nerve daisy"
"TETRA17","Tetraneuris Greene","four-nerve daisy"
"TEUCR","Teucrium L.","GERMANDER"
"TEVI","Tephrosia virginiana (L.) Pers.","goats rue"
"THALI","Thalia L.","alligator-flag"
"THALI2","Thalictrum L.","meadow-rue"
"THAM4","Thelesperma ambiguum A. Gray","Colorado greenthread"
"THAR","Thalictrum arkansanum B. Boivin","Arkansas meadow-rue"
"THAR5","Thlaspi arvense L.","FIELD PENNYCRESS"
"THASP","Thaspium Nutt.","meadowparsnip"
"THBA","Thaspium barbinode (Michx.) Nutt.","hairyjoint meadowparsnip"
"THDA","Thalictrum dasycarpum Fisch. & Avé-Lall.","purple meadow-rue"
"THDE","Thalia dealbata Fraser ex Roscoe","powdery alligator-flag"
"THELE","Thelesperma Less.","GREENTHREAD"
"THELY2","Thelypteris Schmidel","maiden fern"
"THERM","Thermopsis R. Br.","goldenbanner"
"THFI","Thelesperma filifolium (Hook.) A. Gray","stiff greenthread"
"THFIF","Thelesperma filifolium (Hook.) A. Gray var. filifolium","stiff greenthread"
"THLAS","Thlaspi L.","pennycress"
"THME","Thelesperma megapotamicum (Spreng.) Kuntze","Hopi tea greenthread"
"THNO","Thelypteris noveboracensis (L.) Nieuwl.","New York fern"
"THPA","Thelypteris palustris Schott","EASTERN MARSH FERN"
"THRE","Thalictrum revolutum DC.","waxyleaf meadow-rue"
"THRH","Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson","prairie thermopsis"
"THTH2","Thalictrum thalictroides (L.) Eames & B. Boivin","rue anemone"
"THTR","Thaspium trifoliatum (L.) A. Gray","purple meadowparsnip"
"THWR","Thelypodium wrightii A. Gray","Wright's thelypody"
"THWRO","Thelypodium wrightii A. Gray ssp. oklahomense Al-Shehbaz","Oklahoma thelypody"
"TIAM","Tilia americana L.","AMERICAN BASSWOOD"
"TIAMC","Tilia americana L. var. caroliniana (Mill.) Castigl.","CAROLINA BASSWOOD"
"TIDES","Tidestromia Standl.","honeysweet"
"TIDI","Tipularia discolor (Pursh) Nutt.","crippled cranefly"
"TIGR","Tiquilia greggii (Torr. & A. Gray) A.T. Richardson","plumed crinklemat"
"TILA2","Tidestromia lanuginosa (Nutt.) Standl.","woolly tidestromia"
"TILIA","Tilia L.","basswood"
"TOAR","Torilis arvensis (Huds.) Link","spreading hedgeparsley"
"TOEX2","Townsendia exscapa (Richardson) Porter","stemless Townsend daisy"
"TONO","Torilis nodosa (L.) Gaertn.","KNOTTED HEDGEPARSLEY"
"TORA2","Toxicodendron radicans (L.) Kuntze","POISON IVY"
"TORIL","Torilis Adans.","hedgeparsley"
"TOTE2","Townsendia texensis Larsen","Texas Townsend daisy"
"TOWNS","Townsendia Hook.","Townsend daisy"
"TRADE","Tradescantia L.","spiderwort"
"TRAE","Triticum aestivum L.","common wheat"
"TRAE2","Trepocarpus aethusae Nutt. ex DC.","whitenymph"
"TRAGI","Tragia L.","noseburn"
"TRAGO","Tragopogon L.","goatsbeard"
"TRAL2","Tridens albescens (Vasey) Wooton & Standl.","white tridens"
"TRAN3","Triosteum angustifolium L.","yellowfruit horse-gentian"
"TRAR4","Trifolium arvense L.","RABBITFOOT CLOVER"
"TRAU4","Triosteum aurantiacum E.P. Bicknell","orangefruit horse-gentian"
"TRAUI","Triosteum aurantiacum E.P. Bicknell var. illinoense (Wiegand) Palmer & Steyerm.","Illinois horse-gentian"
"TRBE4","Tragia betonicifolia Nutt.","BETONYLEAF NOSEBURN"
"TRBR5","Trichostema brachiatum L.","fluxweed"
"TRCO","Tragia cordata Michx.","heartleaf noseburn"
"TRDA3","Tripsacum dactyloides (L.) L.","Eastern gamagrass"
"TRDI2","Trichostema dichotomum L.","forked bluecurls"
"TRDU","Tragopogon dubius Scop.","yellow salsify"
"TRFL2","Tridens flavus (L.) Hitchc.","purpletop tridens"
"TRFL5","Trisetum flavescens (L.) P. Beauv.","yellow oatgrass"
"TRFLC","Tridens flavus (L.) Hitchc. var. chapmanii (Small) Shinners","Chapman's tridens"
"TRHO2","Triodanis holzingeri McVaugh","Holzinger's Venus' looking-glass"
"TRHY","Trifolium hybridum L.","ALSIKE CLOVER"
"TRIAD","Triadenum Raf.","marsh St. Johnswort"
"TRIBU","Tribulus L.","punturevine"
"TRICH9","Trichostema L.","bluecurls"
"TRIDE","Tridens Roem. & Schult.","Tridens"
"TRIFO","Trifolium L.","clover"
"TRIGL","Triglochin L.","arrowgrass"
"TRIN3","Trifolium incarnatum L.","CRIMSON CLOVER"
"TRIN5","Trisetum interruptum Buckley","prairie false oat"
"TRIOD","Triodanis Raf. ex Greene","Venus' looking-glass"
"TRIOS","Triosteum L.","horse-gentian"
"TRIPH","Triphora Nutt.","noddingcaps"
"TRIPL2","Triplasis P. Beauv.","sandgrass"
"TRIPS","Tripsacum L.","gamagrass"
"TRISE","Trisetum Pers.","oatgrass"
"TRITI","Triticum L.","WHEAT"
"TRLA10","Triodanis lamprosperma McVaugh","prairie Venus' looking-glass"
"TRLE3","Triodanis leptocarpa (Nutt.) Nieuwl.","slimpod Venus' looking-glass"
"TRMA20","Triglochin maritima L.","seaside arrowgrass"
"TRMU","Tridens muticus (Torr.) Nash","slim tridens"
"TRMUE","Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners","Rough tridens"
"TROC","Tradescantia occidentalis (Britton) Smyth","PRAIRIE SPIDERWORT"
"TROH","Tradescantia ohiensis Raf.","bluejacket"
"TROZ","Tradescantia ozarkana E.S. Anderson & Woodson","Ozark spiderwort"
"TRPE4","Triodanis perfoliata (L.) Nieuwl.","clasping Venus' looking-glass"
"TRPE5","Triosteum perfoliatum L.","feverwort"
"TRPO","Tragopogon porrifolius L.","SALSIFY"
"TRPO2","Trianthema portulacastrum L.","desert horsepurslane"
"TRPR","Tragopogon pratensis L.","Jack-go-to-bed-at-noon"
"TRPR2","Trifolium pratense L.","RED CLOVER"
"TRPU3","Trillium pusillum Michx.","dwarf wakerobin"
"TRPU4","Triplasis purpurea (Walter) Chapm.","PURPLE SANDGRASS"
"TRPUO","Trillium pusillum Michx. var. ozarkanum (Palmer & Steyerm.) Steyerm.","Ozark wakerobin"
"TRRA5","Tragia ramosa Torr.","branched noseburn"
"TRRE3","Trifolium repens L.","WHITE CLOVER"
"TRRE5","Trillium recurvatum Beck","bloody butcher"
"TRSE2","Trillium sessile L.","toadshade"
"TRST2","Tridens strictus (Nutt.) Nash","LONGSPIKE TRIDENS"
"TRTE","Tribulus terrestris L.","puncturevine"
"TRTR3","Triphora trianthophora (Sw.) Rydb.","threebirds"
"TRTU","Triadenum tubulosum (Walter) Gleason","lesser marsh St. Johnswort"
"TRUN6","Tristagma uniflorum (Lindl.) Traub","springstar"
"TRVE","Trifolium vesiculosum Savi","arrowleaf clover"
"TRVI2","Triadenum virginicum (L.) Raf.","Virginia marsh St. Johnswort"
"TRVI5","Trillium viridescens Nutt.","tapertip wakerobin"
"TRWA","Triadenum walteri (J.G. Gmel.) Gleason","greater marsh St. Johnswort"
"TYAN","Typha angustifolia L.","NARROWLEAF CATTAIL"
"TYDO","Typha domingensis Pers.","SOUTHERN CATTAIL"
"TYLA","Typha latifolia L.","broadleaf cattail"
"TYPHA","Typha L.","CATTAIL"
"ULAL","Ulmus alata Michx.","WINGED ELM"
"ULAM","Ulmus americana L.","AMERICAN ELM"
"ULMUS","Ulmus L.","elm"
"ULPA","Ulmus parvifolia Jacq.","CHINESE ELM"
"ULPU","Ulmus pumila L.","SIBERIAN ELM"
"URCH3","Urtica chamaedryoides Pursh","heartleaf nettle"
"URCI","Urochloa ciliatissima (Buckley) R. Webster","fringed signalgrass"
"URDI","Urtica dioica L.","STINGING NETTLE"
"URDIG","Urtica dioica L. ssp. gracilis (Aiton) Seland.","CALIFORNIA NETTLE"
"URFU2","Urochloa fusca (Sw.) B.F. Hansen & Wunderlin","browntop signalgrass"
"UROCH","Urochloa P. Beauv.","signalgrass"
"URPL2","Urochloa platyphylla (Munro ex C. Wright) R.D. Webster","broadleaf signalgrass"
"URTE2","Urochloa texana (Buckley) R. Webster","Texas signalgrass"
"URTIC","Urtica L.","nettle"
"URUR","Urtica urens L.","dwarf nettle"
"UTGI","Utricularia gibba L.","humped bladderwort"
"UTIN","Utricularia inflata Walter","swollen bladderwort"
"UTJU","Utricularia juncea Vahl","southern bladderwort"
"UTMA","Utricularia macrorhiza Leconte","common bladderwort"
"UTRA","Utricularia radiata Small","little floating bladderwort"
"UTRIC","Utricularia L.","bladderwort"
"UTST","Utricularia striata Leconte ex Torr.","striped bladderwort"
"UTSU","Utricularia subulata L.","zigzag bladderwort"
"UVGR","Uvularia grandiflora Sm.","largeflower bellwort"
"UVPE","Uvularia perfoliata L.","perfoliate bellwort"
"UVSE","Uvularia sessilifolia L.","sessileleaf bellwort"
"UVULA","Uvularia L.","bellwort"
"VAAM3","Vallisneria americana Michx.","American eelgrass"
"VAAR","Vaccinium arboreum Marshall","FARKLEBERRY"
"VACCA","Vaccaria von Wolf","soapwort"
"VACCI","Vaccinium L.","blueberry"
"VAHI2","Vaccaria hispanica (Mill.) Rauschert","cow soapwort"
"VALER2","Valerianella Mill.","cornsalad"
"VALLI","Vallisneria L.","eelgrass"
"VARA","Valerianella radiata (L.) Dufr.","BEAKED CORNSALAD"
"VAST","Vaccinium stamineum L.","DEERBERRY"
"VEAG","Veronica agrestis L.","green field speedwell"
"VEAL","Verbesina alternifolia (L.) Britton ex Kearney","wingstem"
"VEAM2","Veronica americana Schwein. ex Benth.","AMERICAN SPEEDWELL"
"VEAN2","Veronica anagallis-aquatica L.","WATER SPEEDWELL"
"VEAR","Veronica arvensis L.","corn speedwell"
"VEAR3","Vernonia arkansana DC.","bur ironweed"
"VEAR3","Vernonia arkansana DC.","Arkansas ironweed"
"VEBA","Vernonia baldwinii Torr.","Baldwin's ironweed"
"VEBO","Verbena bonariensis L.","purpletop vervain"
"VEBR","Verbena bracteata Cav. ex Lag. & Rodr.","BIGBRACT VERBENA"
"VEBR2","Verbena brasiliensis Vell.","Brazilian vervain"
"VEEN","Verbesina encelioides (Cav.) Benth. & Hook. f. ex A. Gray","GOLDEN CROWNBEARD"
"VEFA2","Vernonia fasciculata Michx.","PRAIRIE IRONWEED"
"VEGI","Vernonia gigantea (Walter) Trel.","giant ironweed"
"VEHA","Verbena halei Small","Texas vervain"
"VEHA2","Verbena hastata L.","swamp verbena"
"VEHE2","Veronica hederifolia L.","IVYLEAF SPEEDWELL"
"VEMA2","Vernonia marginata (Torr.) Raf.","PLAINS IRONWEED"
"VEMI2","Vernonia missurica Raf.","MISSOURI IRONWEED"
"VEOC","Verbesina occidentalis (L.) Walter","yellow crownbeard"
"VEPE2","Veronica peregrina L.","NECKWEED"
"VEPE3","Veronica persica Poir.","birdeye speedwell"
"VEPEX2","Veronica peregrina L. ssp. xalapensis (Kunth) Pennell","hairy purslane speedwell"
"VEPL","Verbena plicata Greene","fanleaf vervain"
"VERBA","Verbascum L.","mullein"
"VERBE","Verbena L.","vervain"
"VERBE2","Verbesina L.","crownbeard"
"VERI2","Verbena rigida Spreng.","tuberous vervain"
"VERNO","Vernonia Schreb.","Ironweed"
"VERON","Veronica L.","speedwell"
"VESI","Verbena simplex Lehm.","narrowleaf vervain"
"VEST","Verbena stricta Vent.","hoary verbena"
"VETE3","Vernonia texana (A. Gray) Small","TEXAS IRONWEED"
"VETH","Verbascum thapsus L.","common mullein"
"VETR","Veronica triphyllos L.","finger speedwell"
"VEUR","Verbena urticifolia L.","white vervain"
"VEVI3","Verbesina virginica L.","white crownbeard"
"VEVI4","Veronicastrum virginicum (L.) Farw.","Culver's root"
"VEVI5","Veratrum virginicum (L.) W.T. Aiton","Virginia bunchflower"
"VEWO3","Veratrum woodii J.W. Robbins ex Alph. Wood","Wood's bunchflower"
"VEXU","Verbena xutha Lehm.","Gulf vervain"
"VIAF2","Viola affinis Leconte","sand violet"
"VIAG","Vitex agnus-castus L.","lilac chastetree"
"VIAM","Vicia americana Muhl. ex Willd.","American vetch"
"VIBI","Viola bicolor Pursh","field pansy"
"VICIA","Vicia L.","vetch"
"VILA4","Viola lanceolata L.","bog white violet"
"VILO9","Viola ×lovelliana Brainerd (pro sp.) [missouriensis × triloba]","Lovell's violet"
"VINE","Viola nephrophylla Greene","northern bog violet"
"VINE2","Vitex negundo L.","negundo chastetree"
"VIOD","Viola odorata L.","sweet violet"
"VIOLA","Viola L.","VIOLET"
"VIPA18","Viola ×palmata L. (pro sp.) [brittoniana or pedatifida × affinis or sororia]","EARLY BLUE VIOLET"
"VIPE","Viola pedata L.","BIRDFOOT VIOLET"
"VIPE2","Viola pedatifida G. Don","PRAIRIE VIOLET"
"VIPR","Viburnum prunifolium L.","BLACKHAW"
"VIPU3","Viola pubescens Aiton","DOWNY YELLOW VIOLET"
"VIRO3","Vitis rotundifolia Michx.","muscadine"
"VIRU","Viburnum rufidulum Raf.","rusty blackhaw"
"VISA2","Viola sagittata Aiton","ARROWLEAF VIOLET"
"VISO","Viola sororia Willd.","COMMON BLUE VIOLET"
"VIST3","Viola striata Aiton","striped cream violet"
"VITEX","Vitex L.","chastetree"
"VITIS","Vitis L.","grape"
"VITR","Viola tricolor L.","johnny jumpup"
"VIVI","Vicia villosa Roth","HAIRY VETCH"
"VIVI10","Viola ×viarum Pollard [missouriensis or nephrophylla × pedatifida]","TWOFLOWER VIOLET"
"VIVI3","Viola villosa Walter","Carolina violet"
"VUBR","Vulpia bromoides (L.) Gray","brome fescue"
"VULPI","Vulpia C.C. Gmel.","fescue"
"VUMY","Vulpia myuros (L.) C.C. Gmel.","rat-tail fescue"
"VUOC","Vulpia octoflora (Walter) Rydb.","SIXWEEKS FESCUE"
"WARNO","Warnockia M.W. Turner","brazosmint"
"WASC","Warnockia scutellarioides (Engelm. & A. Gray) M.W. Turner","prairie brazosmint"
"WIFR","Wisteria frutescens (L.) Poir.","American wisteria"
"WISTE","Wisteria Nutt.","wisteria"
"WOAP","Woodsia appalachiana T.M.C. Taylor","Appalachian cliff fern"
"WOAR","Woodwardia areolata (L.) T. Moore","netted chainfern"
"WOBR","Wolffia brasiliensis Weddell","Brazilian watermeal"
"WOCO","Wolffia columbiana Karst.","Columbian watermeal"
"WOGL2","Wolffiella gladiata (Hegelm.) Hegelm.","Florida mudmidget"
"WOLFF","Wolffia Horkel ex Schleid.","watermeal"
"WOLFF2","Wolffiella Hegelm.","bogmat"
"WONE","Woodsia neomexicana Windham","New Mexico cliff fern"
"WOOB2","Woodsia obtusa (Spreng.) Torr.","bluntlobe cliff fern"
"WOOBO2","Woodsia obtusa (Spreng.) Torr. ssp. occidentalis Windham","western cliff fern"
"WOODS","Woodsia R. Br.","cliff fern"
"WOODW","Woodwardia Sm.","CHAINFERN"
"WOOR","Woodsia oregana D.C. Eaton","Oregon cliff fern"
"WOPL","Woodsia plummerae Lemmon","Plummer's cliff fern"
"XANTH","Xanthisma DC.","sleepydaisy"
"XANTH2","Xanthium L.","COCKLEBUR"
"XAST","Xanthium strumarium L.","rough cocklebur"
"XATE","Xanthisma texanum DC.","TEXAS SLEEPYDAISY"
"XATED","Xanthisma texanum DC. var. drummondii (Torr. & A. Gray) A. Gray","Drummond's sleepydaisy"
"XYDI","Xyris difformis Chapm.","bog yelloweyed grass"
"XYRIS","Xyris L.","yelloweyed grass"
"XYTO","Xyris torta Sm.","slender yelloweyed grass"
"YUAR2","Yucca arkansana Trel.","Arkansas yucca"
"YUCA","Yucca campestris McKelvey","plains yucca"
"YUCCA","Yucca L.","Yucca"
"YUGL","Yucca glauca Nutt.","soapweed yucca"
"ZAAM","Zanthoxylum americanum Mill.","common pricklyash"
"ZACL","Zanthoxylum clava-herculis L.","Hercules' club"
"ZAHI2","Zanthoxylum hirsutum Buckley","Texas Hercules' club"
"ZANTH","Zanthoxylum L.","pricklyash"
"ZAPA","Zannichellia palustris L.","HORNED PONDWEED"
"ZIAP","Zizia aptera (A. Gray) Fernald","meadow zizia"
"ZIAU","Zizia aurea (L.) W.D.J. Koch","golden zizia"
"ZIGAD","Zigadenus Michx.","deathcamas"
"ZIGR","Zinnia grandiflora Nutt.","Rocky Mountain zinnia"
"ZIMI","Zizaniopsis miliacea (Michx.) Döll & Asch.","GIANT CUTGRASS"
"ZINNI","Zinnia L.","Zinnia"
"ZINU","Zigadenus nuttallii (A. Gray) S. Watson","Nuttall's deathcamas"
"ZIOB","Ziziphus obtusifolia (Hook. ex Torr. & A. Gray) A. Gray","lotebush"
"ZIZAN2","Zizaniopsis Döll & Asch.","cutgrass"
"ZIZIP","Ziziphus Mill.","jujube"
