"Symbol","Scientific Name with Author","GSAT Common Name"
"XYPA3","Xylothamia palmeri (A. Gray) G.L. Nesom","Ericameria"
"XYTO","Xyris torta Sm.","COMMON YELLOWEYED GRASS"
"YUAR2","Yucca arkansana Trel.","Arkansas yucca"
"YUBA","Yucca baccata Torr.","DATIL YUCCA"
"YUCA","Yucca campestris McKelvey","plains yucca"
"YUCCA","Yucca L.","YUCCA SPECIES"
"YUCO","Yucca constricta Buckley","BUCKLEY YUCCA"
"YUEL","Yucca elata (Engelm.) Engelm.","SOAPTREE YUCCA"
"YUFA","Yucca faxoniana (Trel.) Sarg.","FLESHY YUCCA"
"YUGL","Yucca glauca Nutt.","SMALL SOAPWEED"
"YUGLG2","Yucca glauca Nutt. var. glauca","narrowleaf yucca"
"YULO","Yucca louisianensis Trel.","LOUISIANA YUCCA"
"YUPA","Yucca pallida McKelvey","PALE YUCCA"
"YURE","Yucca reverchonii Trel.","PLATEAU YUCCA"
"YURU","Yucca rupicola Scheele","TWISTEDLEAF YUCCA"
"YUTH","Yucca thompsoniana Trel.","BEAKED YUCCA"
"YUTO","Yucca torreyi Shafer","TORREY YUCCA"
"YUTR","Yucca treculeana Carrière","TRECUL YUCCA"
"ZAAM","Zanthoxylum americanum Mill.","common pricklyash"
"ZACL","Zanthoxylum clava-herculis L.","HERCULES-CLUB PRICKLYASH"
"ZAFA","Zanthoxylum fagara (L.) Sarg.","lime pricklyash"
"ZAHI2","Zanthoxylum hirsutum Buckley","PRICKLY-ASH"
"ZAPA","Zannichellia palustris L.","HORNED PONDWEED"
"ZEMA","Zea mays L.","CORN"
"ZIAC","Zinnia acerosa (DC.) A. Gray","SPINYLEAF ZINNIA"
"ZIAP","Zizia aptera (A. Gray) Fernald","ZIZIA"
"ZIGR","Zinnia grandiflora Nutt.","PLAINS ZINNIA"
"ZIMI","Zizaniopsis miliacea (Michx.) Döll & Asch.","GIANT CUTGRASS"
"ZINU","Zigadenus nuttallii (A. Gray) S. Watson","NUTTALL DEATHCAMAS"
"ZIOB","Ziziphus obtusifolia (Hook. ex Torr. & A. Gray) A. Gray","lotebush"
"ZITE","Zizania texana Hitchc.","Texas wildrice"
