vendorName,taxCategory,referenceNumber,reconciled,notes,ledgerDescription,id,entryType,debitAmount,date,creditAmount,checkNumber,balance,amount,accountName,accountCode,iosSymbol,emoji
Johnny's Seeds,No Tax,REF-7471,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,61883,Equity Contribution,0.0,2024-10-28 09:20:00,414.28,CHK-6948,1048.11,414.28,Cash,1000,plusminus,🧾
Tractor Depot,Use Tax,REF-8607,True,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,33754,Tax,618.5,2024-10-28 09:53:00,0.0,,3575.16,618.5,Payroll Expenses,5500,hammer,📅
Zappa Solar,No Tax,REF-2317,False,Mic’d the compost for microbial jazz.,Tractor repair service,63170,Expense,1047.31,2024-10-28 17:21:00,0.0,CHK-1062,4706.96,1047.31,Cash,1000,tractor,🏡
Farm Co-op,Sales Tax,REF-2670,False,Billy the Mountain requested cash.,Payment for organic compost delivery,84149,Payment,451.76,2024-10-29 17:21:00,0.0,,2401.09,451.76,Inventory,1200,folder,💸
Zappa Solar,Sales Tax,REF-8580,True,Mic’d the compost for microbial jazz.,Tractor repair service,60081,Expense,0.0,2024-10-29 07:45:00,1144.96,CHK-4095,2198.52,1144.96,Wages Payable,2100,leaf,🪣
Compost Collective,Sales Tax,REF-2906,True,Mic’d the compost for microbial jazz.,Sale at Saturday farmer's market,11476,Sale,0.0,2024-10-29 09:43:00,364.85,,1927.19,364.85,Depreciation,6000,tray,📅
USDA,Sales Tax,REF-2727,False,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,47744,Equity Contribution,0.0,2024-10-29 14:36:00,399.37,CHK-4917,2560.32,399.37,Professional Services,5800,calendar,📊
Farm Co-op,No Tax,REF-8356,True,Mic’d the compost for microbial jazz.,Equity contribution by Frank,53648,Expense,964.87,2024-10-29 11:45:00,0.0,,2447.26,964.87,Cash,1000,tractor,🛠
USDA,Use Tax,REF-5147,False,Someone painted the barn plaid again.,Payment for organic compost delivery,76577,Invoice,0.0,2024-10-29 08:46:00,848.62,,2025.5,848.62,Cash,1000,plusminus,🧑‍🌾
Zappa Solar,No Tax,REF-9563,True,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,74750,Sale,40.6,2024-10-29 12:14:00,0.0,,3431.88,40.6,Utilities,5600,cart,📊
Johnny's Seeds,No Tax,REF-6438,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,80225,Invoice,295.69,2024-10-29 09:13:00,0.0,,2558.05,295.69,Taxes Payable,2200,book,🐝
Farm Co-op,Sales Tax,REF-6441,False,Beware of the Central Scrutinizer.,Tractor repair service,43351,Sale,961.08,2024-10-29 07:28:00,0.0,,4174.36,961.08,Accounts Payable,2000,wrench,🐄
Zappa Solar,No Tax,REF-6709,False,"This ain’t the garden of Eden, man.",Utility payment: irrigation pump,89650,Payment,0.0,2024-10-29 18:26:00,872.68,CHK-9327,1801.37,872.68,Cost of Goods Sold,5000,gear,🔧
Farm Co-op,Sales Tax,REF-3619,True,Beware of the Central Scrutinizer.,Equity contribution by Frank,31270,Equity Contribution,978.06,2024-10-29 14:40:00,0.0,CHK-7275,3620.6,978.06,Wages Payable,2100,cart,🧾
Zappa Solar,Sales Tax,REF-7825,False,Eggplant royalty dispute resolved.,Weekly payroll distribution,52177,Invoice,0.0,2024-10-29 17:27:00,1051.56,,1081.03,1051.56,Inventory,1200,wrench,🌽
Muffin Utility Inc.,Use Tax,REF-6484,False,Billy the Mountain requested cash.,Payment for organic compost delivery,41452,Tax,480.95,2024-10-29 06:51:00,0.0,,4821.64,480.95,Utilities,5600,bag,🍅
USDA,Use Tax,REF-3366,False,"This ain’t the garden of Eden, man.",Purchase of heirloom tomato seeds,72053,Tax,0.0,2024-10-29 07:27:00,764.93,,1039.19,764.93,Utilities,5600,creditcard,🧾
Tractor Depot,Sales Tax,REF-3201,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,88944,Payroll,0.0,2024-10-29 18:41:00,814.89,CHK-8557,2866.79,814.89,Repairs & Maintenance,5400,dollarsign.circle,🚜
Zappa Solar,Sales Tax,REF-4784,True,Beware of the Central Scrutinizer.,Payment for organic compost delivery,79195,Payroll,450.71,2024-10-29 12:23:00,0.0,,1733.83,450.71,Taxes Payable,2200,hammer,💸
Farm Co-op,No Tax,REF-2725,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,42087,Tax,701.1,2024-10-29 07:45:00,0.0,CHK-6803,3967.3,701.1,Depreciation,6000,doc.plaintext,🧾
Zappa Solar,Sales Tax,REF-3225,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,98334,Tax,490.23,2024-10-30 11:07:00,0.0,CHK-4672,3764.49,490.23,Utilities,5600,externaldrive,📅
USDA,No Tax,REF-8854,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,18731,Tax,598.67,2024-10-30 13:34:00,0.0,CHK-4479,3578.21,598.67,Fuel,5300,bag,🪣
Farm Co-op,No Tax,REF-2493,False,Paid in kale chips and weird looks.,Equity contribution by Frank,11288,Sale,325.34,2024-10-30 11:24:00,0.0,CHK-5197,1609.58,325.34,Accounts Payable,2000,tray,💼
Tractor Depot,Use Tax,REF-1368,False,Paid in kale chips and weird looks.,Tractor repair service,91108,Sale,0.0,2024-10-30 06:06:00,562.72,,1036.64,562.72,Taxes Payable,2200,chart.bar,💼
Tractor Depot,Use Tax,REF-8643,True,Eggplant royalty dispute resolved.,Payment for organic compost delivery,48417,Invoice,0.0,2024-10-30 13:38:00,400.61,,4421.15,400.61,Owner's Equity,3000,briefcase,🌽
Zappa Solar,No Tax,REF-3950,False,Beware of the Central Scrutinizer.,Equity contribution by Frank,88462,Equity Contribution,229.24,2024-10-30 06:04:00,0.0,,4620.23,229.24,Accounts Receivable,1100,leaf,🪣
USDA,Sales Tax,REF-7865,False,Eggplant royalty dispute resolved.,Purchase of heirloom tomato seeds,20331,Expense,845.32,2024-10-30 14:25:00,0.0,,3207.61,845.32,Seeds & Amendments,5100,folder,💸
Compost Collective,Use Tax,REF-4658,False,Someone painted the barn plaid again.,Equity contribution by Frank,72176,Payroll,0.0,2024-10-30 09:33:00,325.54,CHK-9268,1838.28,325.54,Depreciation,6000,plusminus,🧺
Muffin Utility Inc.,Use Tax,REF-6232,False,"This ain’t the garden of Eden, man.",Weekly payroll distribution,72527,Payment,634.94,2024-10-30 16:57:00,0.0,CHK-5289,1560.99,634.94,Sales - Produce,4000,hammer,🚜
Tractor Depot,Use Tax,REF-7739,True,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,45117,Payroll,1067.17,2024-10-30 07:58:00,0.0,,4766.69,1067.17,Sales - Produce,4000,briefcase,🥕
Zappa Solar,Sales Tax,REF-8535,False,Billy the Mountain requested cash.,Equity contribution by Frank,33522,Tax,343.88,2024-10-30 14:13:00,0.0,,1563.94,343.88,Accounts Receivable,1100,globe,🧺
Muffin Utility Inc.,Sales Tax,REF-9115,True,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,53677,Sale,112.18,2024-10-30 09:44:00,0.0,CHK-5328,3241.29,112.18,Accounts Payable,2000,person.crop.circle,🌽
Tractor Depot,No Tax,REF-9921,True,Someone painted the barn plaid again.,Payment for organic compost delivery,17325,Payment,743.79,2024-10-30 08:18:00,0.0,CHK-1924,2753.38,743.79,Fuel,5300,doc.plaintext,🪣
Farm Co-op,Sales Tax,REF-9359,True,Mic’d the compost for microbial jazz.,Sale at Saturday farmer's market,57443,Tax,951.13,2024-10-30 09:10:00,0.0,CHK-8361,2774.77,951.13,Fertilizer & Compost,5200,creditcard,🧑‍🌾
Zappa Solar,Use Tax,REF-5780,True,Billy the Mountain requested cash.,Payment for organic compost delivery,98836,Payroll,1164.82,2024-10-30 10:37:00,0.0,,4757.32,1164.82,Payroll Expenses,5500,folder,🧺
Compost Collective,Sales Tax,REF-7611,False,Someone painted the barn plaid again.,Equity contribution by Frank,51952,Sale,116.34,2024-10-30 17:46:00,0.0,CHK-5976,4942.02,116.34,Sales - Produce,4000,leaf,💸
Johnny's Seeds,Sales Tax,REF-6452,False,Paid in kale chips and weird looks.,Equity contribution by Frank,44514,Expense,518.74,2024-10-30 12:34:00,0.0,CHK-6018,4034.29,518.74,Seeds & Amendments,5100,tray,🥕
USDA,Sales Tax,REF-7246,True,Mic’d the compost for microbial jazz.,Payment for organic compost delivery,83419,Equity Contribution,543.33,2024-10-30 09:40:00,0.0,CHK-3130,2174.79,543.33,Repairs & Maintenance,5400,cart,🪣
Farm Co-op,Use Tax,REF-9645,True,Eggplant royalty dispute resolved.,Tractor repair service,87334,Expense,0.0,2024-10-30 12:00:00,728.6,,2613.6,728.6,Fuel,5300,tractor,💼
Muffin Utility Inc.,Use Tax,REF-6318,False,"This ain’t the garden of Eden, man.",Utility payment: irrigation pump,33062,Expense,0.0,2024-10-30 14:44:00,433.9,CHK-1392,2684.32,433.9,Fuel,5300,dollarsign.circle,🐔
Farm Co-op,Use Tax,REF-5882,True,Someone painted the barn plaid again.,Equity contribution by Frank,38143,Payment,0.0,2024-10-30 11:05:00,867.6,CHK-6489,2507.41,867.6,Payroll Expenses,5500,tray,🥕
Farm Co-op,Sales Tax,REF-1835,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,34445,Expense,592.27,2024-10-30 18:05:00,0.0,CHK-3492,2165.31,592.27,Wages Payable,2100,calendar,🐝
Compost Collective,Use Tax,REF-7257,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,67147,Payroll,0.0,2024-10-30 07:44:00,599.7,,4638.65,599.7,Depreciation,6000,creditcard,🔧
Muffin Utility Inc.,Use Tax,REF-3980,False,Mic’d the compost for microbial jazz.,Sale at Saturday farmer's market,14781,Tax,827.79,2024-10-30 08:33:00,0.0,CHK-6756,1782.32,827.79,Owner's Equity,3000,leaf,🧾
Johnny's Seeds,No Tax,REF-6827,False,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,38079,Invoice,1067.73,2024-10-30 17:38:00,0.0,,1724.33,1067.73,Marketing & Promotion,5700,plusminus,🧺
Zappa Solar,Use Tax,REF-2380,True,Billy the Mountain requested cash.,Payment for organic compost delivery,12598,Invoice,412.42,2024-10-31 17:18:00,0.0,CHK-2641,3662.18,412.42,Accounts Receivable,1100,book,💸
Johnny's Seeds,Sales Tax,REF-8599,True,Beware of the Central Scrutinizer.,Tractor repair service,75208,Tax,0.0,2024-10-31 15:00:00,693.88,,3578.87,693.88,Sales - Value-Added Goods,4100,externaldrive,💼
Compost Collective,Use Tax,REF-4642,True,Beware of the Central Scrutinizer.,Tractor repair service,67397,Payment,217.55,2024-10-31 09:15:00,0.0,,1037.17,217.55,Repairs & Maintenance,5400,wrench,🍅
Tractor Depot,Use Tax,REF-2718,False,"This ain’t the garden of Eden, man.",Sale at Saturday farmer's market,25573,Invoice,0.0,2024-10-31 18:54:00,777.67,,3355.63,777.67,Repairs & Maintenance,5400,leaf,🧑‍🌾
Johnny's Seeds,No Tax,REF-3893,False,Someone painted the barn plaid again.,Tractor repair service,21446,Expense,0.0,2024-10-31 17:23:00,330.64,CHK-9282,1589.63,330.64,Seeds & Amendments,5100,leaf,🌱
Johnny's Seeds,Sales Tax,REF-6609,True,Eggplant royalty dispute resolved.,Sale at Saturday farmer's market,69234,Equity Contribution,338.32,2024-10-31 13:08:00,0.0,CHK-2091,3570.75,338.32,Utilities,5600,person.crop.circle,🔧
Muffin Utility Inc.,Use Tax,REF-1777,False,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,62085,Payment,0.0,2024-10-31 06:54:00,426.62,CHK-9022,2152.1,426.62,Seeds & Amendments,5100,creditcard,🪣
USDA,Use Tax,REF-4199,False,Billy the Mountain requested cash.,Equity contribution by Frank,76469,Equity Contribution,0.0,2024-10-31 16:56:00,159.29,,2201.81,159.29,Fertilizer & Compost,5200,bag,🐔
Muffin Utility Inc.,Use Tax,REF-8820,True,Billy the Mountain requested cash.,Payment for organic compost delivery,55209,Invoice,258.09,2024-10-31 11:02:00,0.0,CHK-6217,4120.41,258.09,Utilities,5600,book,📅
Zappa Solar,No Tax,REF-6344,True,"This ain’t the garden of Eden, man.",Tractor repair service,17700,Tax,603.83,2024-10-31 15:46:00,0.0,,4572.99,603.83,Accounts Receivable,1100,folder,🥕
Compost Collective,Use Tax,REF-4948,True,Someone painted the barn plaid again.,Tractor repair service,21916,Tax,0.0,2024-10-31 11:01:00,580.64,,4744.22,580.64,Fertilizer & Compost,5200,chart.bar,🧑‍🌾
Johnny's Seeds,Use Tax,REF-2491,False,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,94629,Expense,0.0,2024-10-31 18:08:00,500.85,,2522.68,500.85,Cost of Goods Sold,5000,book,🥕
Johnny's Seeds,Sales Tax,REF-3999,False,Billy the Mountain requested cash.,Equity contribution by Frank,36088,Expense,0.0,2024-10-31 13:48:00,561.62,CHK-9885,4842.66,561.62,Marketing & Promotion,5700,bag,🐝
Muffin Utility Inc.,Use Tax,REF-1290,True,Beware of the Central Scrutinizer.,Tractor repair service,76901,Tax,693.55,2024-10-31 09:44:00,0.0,CHK-7910,4341.74,693.55,Accounts Payable,2000,calendar,🐄
Muffin Utility Inc.,Sales Tax,REF-5822,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,53218,Expense,0.0,2024-10-31 07:20:00,62.39,CHK-2521,4642.67,62.39,Professional Services,5800,tray,🍅
Farm Co-op,Use Tax,REF-1996,True,Mic’d the compost for microbial jazz.,Weekly payroll distribution,10302,Sale,0.0,2024-11-01 11:17:00,353.16,CHK-4352,3998.03,353.16,Cash,1000,person.crop.circle,🚜
Farm Co-op,No Tax,REF-7992,True,Someone painted the barn plaid again.,Weekly payroll distribution,95697,Expense,0.0,2024-11-01 06:51:00,690.61,CHK-4820,4882.0,690.61,Accounts Payable,2000,tray,🐄
Muffin Utility Inc.,Use Tax,REF-7441,False,Someone painted the barn plaid again.,Weekly payroll distribution,54440,Invoice,0.0,2024-11-01 07:41:00,149.19,CHK-7149,4570.15,149.19,Payroll Expenses,5500,briefcase,🧺
Tractor Depot,Use Tax,REF-7656,True,Billy the Mountain requested cash.,Weekly payroll distribution,76323,Equity Contribution,0.0,2024-11-01 09:41:00,501.11,CHK-3736,4467.89,501.11,Wages Payable,2100,hammer,🐝
Compost Collective,No Tax,REF-7215,False,Beware of the Central Scrutinizer.,Payment for organic compost delivery,56994,Sale,0.0,2024-11-01 15:33:00,1124.94,CHK-7881,2974.13,1124.94,Inventory,1200,person.crop.circle,💼
Muffin Utility Inc.,No Tax,REF-9443,True,"This ain’t the garden of Eden, man.",Equity contribution by Frank,80080,Tax,726.11,2024-11-01 18:01:00,0.0,,1368.42,726.11,Cost of Goods Sold,5000,wrench,🌱
Farm Co-op,Use Tax,REF-9804,True,"This ain’t the garden of Eden, man.",Tractor repair service,52285,Payment,0.0,2024-11-01 18:48:00,97.16,,2607.59,97.16,Inventory,1200,person.crop.circle,📦
Compost Collective,Sales Tax,REF-5183,True,Eggplant royalty dispute resolved.,Sale at Saturday farmer's market,56402,Sale,0.0,2024-11-01 11:50:00,922.79,CHK-4163,1040.48,922.79,Inventory,1200,tractor,🧺
Farm Co-op,Sales Tax,REF-3246,False,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,24722,Tax,0.0,2024-11-01 15:47:00,370.11,,2490.18,370.11,Taxes Payable,2200,cart,🌱
USDA,Use Tax,REF-7300,True,Mic’d the compost for microbial jazz.,Weekly payroll distribution,80521,Sale,0.0,2024-11-01 13:35:00,561.44,CHK-8529,3229.61,561.44,Cost of Goods Sold,5000,tray,🪣
Tractor Depot,Use Tax,REF-9484,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,46568,Payment,317.94,2024-11-01 09:46:00,0.0,,3430.37,317.94,Insurance,5900,externaldrive,🐝
Compost Collective,Sales Tax,REF-5598,False,Billy the Mountain requested cash.,Payment for organic compost delivery,59177,Expense,300.88,2024-11-04 07:21:00,0.0,CHK-1452,2420.39,300.88,Utilities,5600,hammer,📊
Muffin Utility Inc.,Sales Tax,REF-2225,True,Paid in kale chips and weird looks.,Weekly payroll distribution,75948,Sale,0.0,2024-11-04 18:55:00,474.81,,3770.82,474.81,Cost of Goods Sold,5000,bag,🌽
Zappa Solar,No Tax,REF-3867,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,49829,Tax,633.72,2024-11-04 12:51:00,0.0,,4421.22,633.72,Cash,1000,cart,💼
Johnny's Seeds,Sales Tax,REF-9222,False,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,16156,Payment,671.44,2024-11-04 10:37:00,0.0,CHK-6483,4958.11,671.44,Repairs & Maintenance,5400,wrench,🚜
Farm Co-op,No Tax,REF-3755,True,Mic’d the compost for microbial jazz.,Purchase of heirloom tomato seeds,95304,Payroll,1189.88,2024-11-04 06:36:00,0.0,,1330.57,1189.88,Accounts Receivable,1100,cart,💸
Muffin Utility Inc.,Use Tax,REF-7408,True,Eggplant royalty dispute resolved.,Tractor repair service,59290,Sale,0.0,2024-11-04 16:38:00,1171.67,CHK-3391,4703.66,1171.67,Fuel,5300,tractor,💸
USDA,Sales Tax,REF-7634,False,Mic’d the compost for microbial jazz.,Weekly payroll distribution,10576,Sale,0.0,2024-11-04 11:19:00,648.32,,4914.82,648.32,Insurance,5900,creditcard,💸
Compost Collective,No Tax,REF-5893,True,Eggplant royalty dispute resolved.,Weekly payroll distribution,82399,Equity Contribution,163.12,2024-11-04 09:21:00,0.0,CHK-6421,4505.58,163.12,Insurance,5900,doc.plaintext,🐝
USDA,No Tax,REF-7120,True,Beware of the Central Scrutinizer.,Payment for organic compost delivery,38742,Tax,994.85,2024-11-04 11:23:00,0.0,CHK-3667,2006.83,994.85,Sales - Produce,4000,tractor,💸
USDA,Sales Tax,REF-7071,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,95681,Tax,402.05,2024-11-04 06:34:00,0.0,,2694.91,402.05,Utilities,5600,dollarsign.circle,🏡
USDA,Sales Tax,REF-4785,True,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,77568,Expense,885.69,2024-11-04 06:32:00,0.0,,3263.2,885.69,Prepaid Expenses,1300,hammer,🧾
USDA,Use Tax,REF-6295,True,Billy the Mountain requested cash.,Payment for organic compost delivery,42875,Expense,844.64,2024-11-04 14:11:00,0.0,,2301.03,844.64,Fertilizer & Compost,5200,leaf,🐄
Compost Collective,No Tax,REF-7257,False,Eggplant royalty dispute resolved.,Tractor repair service,24841,Payroll,0.0,2024-11-04 09:03:00,444.31,,1186.05,444.31,Repairs & Maintenance,5400,calendar,🧑‍🌾
USDA,Use Tax,REF-6047,False,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,27623,Payment,161.22,2024-11-04 10:44:00,0.0,CHK-1511,3302.34,161.22,Cash,1000,externaldrive,🚜
Tractor Depot,Sales Tax,REF-4440,False,Someone painted the barn plaid again.,Equity contribution by Frank,91450,Expense,173.09,2024-11-04 10:48:00,0.0,,2762.04,173.09,Repairs & Maintenance,5400,dollarsign.circle,📅
Compost Collective,Sales Tax,REF-7552,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,80169,Expense,0.0,2024-11-04 10:20:00,146.64,,4842.7,146.64,Inventory,1200,folder,🌽
Muffin Utility Inc.,Sales Tax,REF-3940,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,88822,Payroll,35.41,2024-11-04 16:04:00,0.0,,2508.17,35.41,Wages Payable,2100,wrench,📅
Tractor Depot,No Tax,REF-4695,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,12653,Invoice,937.75,2024-11-04 11:26:00,0.0,,4400.91,937.75,Depreciation,6000,bag,🧾
Farm Co-op,Use Tax,REF-6172,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,22181,Equity Contribution,0.0,2024-11-04 09:16:00,852.52,CHK-8627,1854.47,852.52,Depreciation,6000,globe,🌽
Compost Collective,Use Tax,REF-3468,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,83223,Expense,354.07,2024-11-04 06:49:00,0.0,CHK-6238,4281.32,354.07,Repairs & Maintenance,5400,book,🔧
Johnny's Seeds,Use Tax,REF-3466,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,98345,Invoice,0.0,2024-11-04 13:52:00,994.32,CHK-6284,1656.82,994.32,Professional Services,5800,plusminus,🏡
Compost Collective,Sales Tax,REF-9709,False,Billy the Mountain requested cash.,Weekly payroll distribution,63582,Expense,0.0,2024-11-04 17:27:00,811.8,CHK-3417,2493.71,811.8,Sales - Value-Added Goods,4100,tractor,🐄
Compost Collective,No Tax,REF-7247,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,38238,Expense,399.17,2024-11-04 12:04:00,0.0,CHK-2865,3538.4,399.17,Repairs & Maintenance,5400,tray,🌱
Zappa Solar,No Tax,REF-8168,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,42428,Payroll,0.0,2024-11-04 18:43:00,558.06,CHK-9581,4387.24,558.06,Utilities,5600,creditcard,🧾
Farm Co-op,No Tax,REF-9286,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,72518,Equity Contribution,0.0,2024-11-04 08:15:00,1047.79,CHK-7652,4111.8,1047.79,Sales - Value-Added Goods,4100,tray,🐔
USDA,No Tax,REF-9886,True,Paid in kale chips and weird looks.,Equity contribution by Frank,46022,Payroll,0.0,2024-11-05 06:42:00,941.82,CHK-5838,3325.77,941.82,Sales - Produce,4000,externaldrive,🥕
